business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement_count,engagement_rate_by_followers,like_rate_by_views,comment_rate_by_likes,views_per_follower,is_high_engagement,posting_time_category,caption_length_category,hashtag_intensity,content_localization_score
Nablus Sweet Oven,bakery,1847,2025-02-13,14,Thursday,2,image,طازة من الفرن صورة جديدة. راسلونا وخليها علينا 📍 💪 #Palestine,61,1,2,151,22,1639,Arabic,True,False,0.0,False,False,False,True,173,0.0936654033567948,0.0921293471629042,0.1456953642384106,0.887384948565241,False,afternoon,short,low,3
Nablus Mobile Center,electronics_store,40209,2025-03-14,0,Friday,3,image,وصلت أجهزة جديدة صورة جديدة. زورونا بفرعنا في Jericho رمضان كريم اطلب الآن وخليها علينا,87,0,0,1421,77,9330,Arabic,True,False,0.0,True,True,False,True,1498,0.03725534084408963,0.15230439442658092,0.054187192118226604,0.23203760352159963,False,night,short,none,8
Bethlehem Brew Bar,cafe,2201,2025-11-24,14,Monday,11,reel,أجواء ولا أروع شوفوا الريل. صنع محلي 🥙 🧴 📍 #مطاعم #جيم #تعليم #عروض,67,4,3,524,58,4108,Arabic,False,False,0.0,False,False,True,True,582,0.2644252612448887,0.12755598831548198,0.11068702290076336,1.866424352567015,True,afternoon,short,medium,5
Nablus Mobile Center,electronics_store,40244,2025-10-30,21,Thursday,10,image,وصلت أجهزة جديدة صورة جديدة. يا جماعة عرض خاص 25% خصم لفترة محدودة زورونا بفرعنا في Jericho راسلونا وخليها علينا #عروض #Palestine,129,2,0,5317,204,36384,Arabic,True,True,25.0,True,False,False,True,5521,0.137188152271146,0.14613566402814424,0.038367500470189955,0.9040850810058643,False,evening,medium,low,6
Nablus Skin Center,clinic,13372,2025-05-21,14,Wednesday,5,image,صحتكم أولويتنا صورة جديدة. ابعتولنا DM وخليها علينا 🍕 🧴,55,0,2,340,30,7344,Arabic,True,False,0.0,False,False,False,True,370,0.02766975770266228,0.046296296296296294,0.08823529411764706,0.5492072988333832,False,afternoon,short,none,3
Ramallah Care Pharmacy,pharmacy,13210,2025-11-20,14,Thursday,11,reel,صحتك بتهمنا شوفوا الـ reel. أهلا بالناس الحلوة,46,0,0,3908,357,42718,Mixed,False,False,0.0,False,False,False,True,4265,0.32286146858440573,0.09148368369305679,0.0913510747185261,3.233762301286904,True,afternoon,short,none,3
Jericho Date Bakery,bakery,2768,2025-09-08,20,Monday,9,image,طازة من الفرن صورة جديدة. احنا جاهزين موجودين في Jericho today. ابعتولنا DM وخلينا نجهزلك طلبك.,95,0,0,121,10,1878,Mixed,True,False,0.0,True,False,False,True,131,0.04732658959537572,0.06443024494142705,0.08264462809917356,0.6784682080924855,False,evening,medium,none,6
Jericho Physio Hub,clinic,21832,2025-05-26,21,Monday,5,image,صحتكم أولويتنا صورة جديدة. يا جماعة موجودين في Ramallah today. من قلب فلسطين اطلب الآن وخلينا نجهزلك طلبك.,106,0,0,438,50,15582,Mixed,True,False,0.0,True,False,True,True,488,0.022352510076951264,0.0281093569503273,0.1141552511415525,0.7137229754488824,False,evening,medium,none,8
Strong Roots Gym,gym,700,2025-02-16,21,Sunday,2,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. احنا جاهزين زورونا بفرعنا في Qalqilya صنع محلي احجز الآن وخليها علينا 🩺 🍕 ✨ #جيم,118,1,3,51,4,1029,Arabic,True,False,0.0,True,False,True,True,55,0.07857142857142857,0.04956268221574344,0.0784313725490196,1.47,False,evening,medium,low,8
Nablus Mobile Center,electronics_store,40667,2025-11-12,19,Wednesday,11,reel,وصلت أجهزة جديدة شوفوا الـ reel. شو رأيكم؟ خصم special 10% off اليوم! موجودين في Jericho today. زورونا وخلينا نجهزلك طلبك. #الكترونيات #Palestine,145,2,0,12810,1048,93054,Mixed,True,True,10.0,True,False,False,True,13858,0.3407676986254211,0.13766200270810497,0.08181108508977361,2.2881943590626306,True,evening,medium,low,6
Nablus Bites,restaurant,12612,2025-01-07,1,Tuesday,1,video,Fresh flavors today New video up. sale: 40% off. Order now. #Hebron #تعليم #مخبز,80,3,0,609,92,5548,English,True,True,40.0,True,False,False,False,701,0.05558198541071995,0.1097692862292718,0.1510673234811166,0.43989850935616875,False,night,short,low,3
Saj & Manakish House,bakery,9402,2025-11-29,22,Saturday,11,reel,طازة من الفرن شوفوا الريل. يا جماعة 💪 🎉 🧴 🍰 #Palestine #الكترونيات,66,2,4,360,40,9326,Arabic,False,False,0.0,False,False,False,True,400,0.042544139544777704,0.03860175852455501,0.1111111111111111,0.9919166134864922,False,night,short,low,3
Nablus Skin Center,clinic,12871,2025-02-02,12,Sunday,2,image,Care you can trust Photo drop. Visit us. ☕ #عيادة,49,1,1,139,15,5125,English,True,False,0.0,False,False,False,False,154,0.011964882293528087,0.027121951219512195,0.1079136690647482,0.39818195944371065,False,afternoon,short,low,0
Al Amal Dental,clinic,4700,2025-05-08,18,Thursday,5,reel,صحتكم أولويتنا شوفوا الـ reel. خصم special 10% off اليوم! موجودين في Rafah today. من قلب فلسطين ابعتولنا DM وخلينا نجهزلك طلبك. 🍰 ✅ ☕ #عيادة #Palestine #جيم #عروض,162,4,3,2081,57,26091,Mixed,True,True,10.0,True,False,True,True,2138,0.4548936170212766,0.07975930397455061,0.02739067755886593,5.551276595744681,True,evening,medium,medium,8
Tulkarm Streetwear,store,34222,2025-06-07,14,Saturday,6,image,وصلت تشكيلة جديدة صورة جديدة. أهلا بالناس الحلوة الكمية محدودة 50% خصم لفترة محدودة #Palestine,94,1,0,1902,261,23354,Arabic,False,True,50.0,False,False,False,True,2163,0.06320495587633686,0.08144215123747538,0.13722397476340695,0.6824265092630472,False,afternoon,medium,low,3
Nablus Coding Kids,education_center,944,2025-06-17,12,Tuesday,6,image,استنونا بدورة جديدة صورة جديدة. يا جماعة الكمية محدودة 20% خصم لفترة محدودة ابعتولنا DM وخليها علينا 🧴 🍰 🩺 #عروض,112,1,3,39,3,550,Arabic,True,True,20.0,False,False,False,True,42,0.04449152542372881,0.07090909090909091,0.07692307692307693,0.5826271186440678,False,afternoon,medium,low,3
Gaza Glow Salon,beauty_salon,1184,2025-10-09,20,Thursday,10,image,دلعي حالك صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Hebron زورونا وخليها علينا ☕,77,0,1,86,3,1073,Arabic,True,False,0.0,True,False,False,True,89,0.07516891891891891,0.08014911463187326,0.03488372093023256,0.90625,False,evening,short,none,6
Nablus Coffee Corner,cafe,3039,2025-10-21,12,Tuesday,10,reel,أجواء ولا أروع شوفوا الـ reel. يا جماعة ابعتولنا DM وخلينا نجهزلك طلبك. ☕ 🥙 📚 🎉 #قهوة #Palestine #SupportLocal #تسوق,116,4,4,1329,98,12803,Mixed,True,False,0.0,False,False,False,True,1427,0.4695623560381704,0.10380379598531594,0.07373965387509406,4.2128989799276075,True,afternoon,medium,medium,3
Canaan Threads,store,14888,2025-04-23,20,Wednesday,4,image,وصلت تشكيلة جديدة صورة جديدة. شو رأيكم؟ خصم special 50% off اليوم! زورونا وخلينا نجهزلك طلبك. 📚 🍰 🧴 #مطاعم,106,1,3,2375,234,14784,Mixed,True,True,50.0,False,False,False,True,2609,0.17524180548092425,0.16064664502164502,0.09852631578947368,0.9930145083288554,True,evening,medium,low,3
Nablus Bites,restaurant,12794,2025-11-05,2,Wednesday,11,image,اليوم عنا أكل طيب صورة جديدة. عرض خاص 20% خصم لفترة محدودة زورونا بفرعنا في Hebron 💪 #الكترونيات #تعليم,103,2,1,1029,130,12180,Arabic,True,True,20.0,True,False,False,False,1159,0.09058933875254026,0.08448275862068966,0.12633624878522837,0.952008754103486,False,night,medium,low,3
Tulkarm Streetwear,store,33634,2025-12-07,14,Sunday,12,reel,وصلت تشكيلة جديدة شوفوا الريل. زورونا بفرعنا في Jenin #Palestine #جيم,69,2,0,1674,211,35805,Arabic,True,False,0.0,True,False,False,False,1885,0.056044478801213056,0.046753246753246755,0.1260454002389486,1.0645477790331213,False,afternoon,short,low,3
TechSouq Ramallah,electronics_store,53603,2025-08-17,12,Sunday,8,image,وصلت أجهزة جديدة صورة جديدة. من قلب فلسطين راسلونا وخليها علينا #SupportLocal #قهوة,83,2,0,2459,320,32981,Arabic,True,False,0.0,False,False,True,True,2779,0.05184411320261926,0.07455807889390861,0.13013420089467262,0.6152827267130571,False,afternoon,short,low,5
Gaza Seaside Kitchen,restaurant,4554,2025-02-17,5,Monday,2,image,Fresh flavors today Photo drop. 🛍️ #Bethlehem #مطاعم #تسوق #تعليم #الكترونيات,77,5,1,80,7,639,English,False,False,0.0,True,False,False,False,87,0.019104084321475624,0.12519561815336464,0.0875,0.14031620553359683,False,morning,short,medium,3
Shifa Family Clinic,clinic,1386,2025-01-14,14,Tuesday,1,image,صحتكم أولويتنا صورة جديدة. موجودين في Gaza today. زورونا وخلينا نجهزلك طلبك. 📍 🍕 ☕ 🧴 #عيادة #جيم,96,2,4,118,11,1045,Mixed,True,False,0.0,True,False,False,False,129,0.09307359307359307,0.11291866028708133,0.09322033898305085,0.753968253968254,False,afternoon,medium,low,3
Ramallah English Corner,education_center,2541,2025-08-03,8,Sunday,8,video,استنونا بدورة جديدة فيديو جديد. موجودين في Bethlehem today. زورونا وخلينا نجهزلك طلبك.,86,0,0,154,7,2779,Mixed,True,False,0.0,True,False,False,False,161,0.06336088154269973,0.055415617128463476,0.045454545454545456,1.09366391184573,False,morning,short,none,3
Gaza Seaside Kitchen,restaurant,4540,2025-12-16,13,Tuesday,12,reel,Fresh flavors today Watch the reel. Available now in Bethlehem.,63,0,0,791,30,8625,English,False,False,0.0,True,False,False,False,821,0.18083700440528636,0.09171014492753624,0.03792667509481669,1.8997797356828194,True,afternoon,short,none,3
Bethlehem Lash Bar,beauty_salon,13581,2025-02-21,21,Friday,2,video,دلعي حالك فيديو جديد. أهلا بالناس الحلوة limited offer لفترة محدودة 25% off اليوم! 🍰 ☕ 🔥 #Bethlehem,99,1,3,4364,169,39528,Mixed,False,True,25.0,True,False,False,True,4533,0.3337751270156837,0.11040275247925521,0.038725939505041246,2.9105367793240555,True,evening,medium,low,6
Ramallah Roastery,cafe,6754,2025-08-15,22,Friday,8,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. زورونا بفرعنا في Tulkarm ✨ 📚 🎉 ✅ #SupportLocal,84,1,4,594,47,4506,Arabic,True,False,0.0,True,False,False,True,641,0.09490672194255256,0.1318242343541944,0.07912457912457913,0.6671602013621558,False,night,short,low,6
Saj & Manakish House,bakery,9308,2025-03-05,20,Wednesday,3,reel,طازة من الفرن شوفوا الريل. شو رأيكم؟ ابعتولنا DM وخليها علينا 🧴 ☕ #Palestine,76,1,2,858,132,24023,Arabic,True,False,0.0,False,False,False,True,990,0.10636012032660078,0.0357157723847979,0.15384615384615385,2.5808981521272023,False,evening,short,low,3
Nablus Sweet Oven,bakery,1847,2025-01-05,19,Sunday,1,image,طازة من الفرن صورة جديدة. 🎉 🥙 ✅ #صيدلية #عيادة #الكترونيات,58,3,3,122,6,1540,Mixed,False,False,0.0,False,False,False,False,128,0.06930157011369789,0.07922077922077922,0.04918032786885246,0.8337845154304278,False,evening,short,low,0
Jericho Date Bakery,bakery,2852,2025-11-30,18,Sunday,11,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة,44,0,0,742,55,6053,Arabic,False,False,0.0,False,False,False,True,797,0.27945301542777,0.12258384272261688,0.07412398921832884,2.1223702664796633,True,evening,short,none,3
Nablus Mobile Center,electronics_store,40466,2025-07-03,19,Thursday,7,reel,وصلت أجهزة جديدة شوفوا الـ reel. موجودين في Jericho today. 🍰 🧴,62,0,2,12047,848,86823,Mixed,False,False,0.0,True,False,False,True,12895,0.31866258093214056,0.13875355608536907,0.07039096870590189,2.1455790045964513,True,evening,short,none,6
Hebron Study Hub,education_center,25970,2025-10-26,11,Sunday,10,reel,استنونا بدورة جديدة شوفوا الـ reel. يا جماعة موجودين في Tulkarm today. ابعتولنا DM وخلينا نجهزلك طلبك. #قهوة #مطاعم #جيم #تعليم,127,4,0,11943,1162,97234,Mixed,True,False,0.0,True,False,False,True,13105,0.5046207162110127,0.1228274060513812,0.09729548689608976,3.744089333846746,True,morning,medium,medium,6
Olive Tree Learning,education_center,8874,2025-02-15,23,Saturday,2,image,استنونا بدورة جديدة صورة جديدة. عيد مبارك زورونا وخليها علينا #Hebron #عروض,75,2,0,62,10,1739,Arabic,True,False,0.0,True,True,False,False,72,0.008113590263691683,0.03565267395054629,0.16129032258064516,0.19596574261888663,False,night,short,low,5
Sama Beauty Studio,beauty_salon,1568,2025-09-26,15,Friday,9,image,دلعي حالك صورة جديدة. DM us وخلينا نجهزلك طلبك. #Ramallah #عروض,63,2,0,26,3,305,Mixed,True,False,0.0,True,False,False,False,29,0.018494897959183673,0.08524590163934426,0.11538461538461539,0.19451530612244897,False,afternoon,short,low,3
Hebron Fresh Bakery,bakery,1424,2025-11-01,19,Saturday,11,video,طازة من الفرن فيديو جديد. شو رأيكم؟ ابعتولنا DM وخلينا نجهزلك طلبك.,67,0,0,203,8,1522,Mixed,True,False,0.0,False,False,False,True,211,0.14817415730337077,0.133377135348226,0.03940886699507389,1.0688202247191012,False,evening,short,none,3
Qahwa Al-Quds,cafe,2928,2025-04-12,20,Saturday,4,reel,أجواء ولا أروع شوفوا الـ reel. موجودين في Jenin today.,54,0,0,748,25,5571,Mixed,False,False,0.0,True,False,False,True,773,0.26400273224043713,0.13426673846706158,0.03342245989304813,1.9026639344262295,True,evening,short,none,6
Jericho Physio Hub,clinic,21631,2025-04-29,14,Tuesday,4,reel,Care you can trust Watch the reel. sale: 5% off. Available now in Ramallah. رمضان كريم DM us. ✨ 😍 🛍️ #Ramallah #عروض #صيدلية #تسوق #SupportLocal,144,5,3,690,59,23094,English,True,True,5.0,True,True,False,False,749,0.034626230872359116,0.029877890361132763,0.08550724637681159,1.0676344135731126,False,afternoon,medium,medium,5
Al Hayat Pharmacy,pharmacy,6422,2025-04-03,21,Thursday,4,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ #Palestine #تعليم,55,2,0,2295,188,27540,Mixed,False,False,0.0,False,False,False,True,2483,0.3866396761133603,0.08333333333333333,0.08191721132897603,4.2883836810962315,True,evening,short,low,3
Jericho Physio Hub,clinic,21365,2025-06-27,13,Friday,6,reel,صحتكم أولويتنا شوفوا الـ reel. أهلا بالناس الحلوة limited offer لفترة محدودة 5% off اليوم! DM us وخلينا نجهزلك طلبك.,116,0,0,1188,29,34437,Mixed,True,True,5.0,False,False,False,True,1217,0.05696232155394337,0.03449777855213869,0.02441077441077441,1.611841797332085,False,afternoon,medium,none,3
Hebron Fresh Bakery,bakery,1417,2025-06-05,14,Thursday,6,carousel,طازة من الفرن Swipe وشوفوا الباقي. موجودين في Tulkarm today. زورونا وخلينا نجهزلك طلبك. 🔥 💪 #الكترونيات #قهوة,109,2,2,208,29,1403,Mixed,True,False,0.0,True,False,False,False,237,0.16725476358503882,0.1482537419814683,0.13942307692307693,0.9901199717713479,False,afternoon,medium,low,3
Shifa Family Clinic,clinic,1361,2025-03-03,22,Monday,3,video,صحتكم أولويتنا فيديو جديد. رمضان كريم #مخبز #مطاعم #قهوة,56,3,0,106,9,2684,Arabic,False,False,0.0,False,True,False,False,115,0.08449669360764143,0.039493293591654245,0.08490566037735849,1.9720793534166055,False,night,short,low,2
