business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Ghazala__store غزالة ستور,Fashion,3100.0,2026-05-03,0.0,Sunday,5,reel,اللون الملوكي والفخامة مع بعض 🌺,31,0,1,0.0,0.0,355.0,Arabic,False,True,0.0,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.11451612903225807,0.0,2026-04-27/2026-05-03,0,1,night,short,none,few,low,small,0,0,0
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-29,0.0,Wednesday,4,reel,الواحد لازم يختار الفستان المناسب 🤍,35,0,1,0.0,0.0,792.0,Arabic,False,True,0.0,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.25548387096774194,0.0,2026-04-27/2026-05-03,0,1,night,short,none,few,low,small,0,0,0
Ghazala__store غزالة ستور,Fashion,3100.0,2026-05-02,0.0,Saturday,5,reel,طقم بجنن متوفر بعدة ألوان 🌸,29,0,1,1.0,0.0,973.0,Arabic,True,True,0.0,False,False,False,True,1.0,,1.0,0.0003225806451612903,0.0003225806451612903,0.0,0.31387096774193546,0.0010277492291880781,2026-04-27/2026-05-03,0,1,night,short,none,few,medium,small,0,0,0
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-22,0.0,Wednesday,4,reel,فستان الجينز اللي رح تعتمديه بالصيف 🌸 واو شو بجنن متوفر بدرجتين 🌻,76,0,2,3.0,1.0,1000.0,Arabic,True,True,0.0,False,False,False,True,1.0,,4.0,0.0012903225806451613,0.000967741935483871,0.0003225806451612903,0.3225806451612903,0.004,2026-04-20/2026-04-26,0,1,night,medium,none,few,medium,small,0,0,1
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-13,0.0,Monday,4,reel,Pov: فستانك يوم عرس أختك 🌼 واو متوفر منه عدة ألوان 🌸,62,0,2,3.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,1.0,,4.0,0.0012903225806451613,0.000967741935483871,0.0003225806451612903,0.0,0.0,2026-04-13/2026-04-19,0,1,night,medium,none,few,medium,small,0,0,1
Lujain fashion,Fashion,14000.0,2026-04-17,0.0,Friday,4,reel,#سعرالعرض الطقم ب 30 شيقل والاربعة ب100 شيقل 🥰 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,101,2,1,196.0,4.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,200.0,0.014285714285714285,0.014,0.00028571428571428574,0.0,0.0,2026-04-13/2026-04-19,0,1,night,medium,few,few,high,small,1,0,1
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,تشكيلة قمصان بأحلى الألوان 🎨 فقط ب 35 شيقل والثلاث 100 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,1,2,62.0,6.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,68.0,0.004857142857142857,0.004428571428571428,0.00042857142857142855,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,high,small,1,0,1
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,#تألقي_سيدتي ❤️💫❤️ فستان روعة بقصة ناعم وقماش بارد فقط ب 80 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_s_m_l_xl,146,3,4,25.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,1.0,,25.0,0.0017857142857142857,0.0017857142857142857,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,many,medium,small,0,0,0
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,2,1,47.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,47.0,0.003357142857142857,0.003357142857142857,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,0
Lujain fashion,Fashion,14000.0,2026-04-29,0.0,Wednesday,4,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_m_l_xl_xxl,139,3,1,32.0,3.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,35.0,0.0025,0.002285714285714286,0.00021428571428571427,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,1
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,بنطلون عملي مع حزام 😍 35 شيقل والثلاث 100 شيقل فقط #sizes_s_m_l_xl #خدمة_التوصيل_متوفرة_لكل_الخارطة,113,2,1,14.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,14.0,0.001,0.001,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,0
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,بنطلون فخم مع لمسة ناعمة 😍 فقط ب 35 و3ب100 شيقل #Size_S_M_L_XL #lujain_fashion 🦋 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,145,4,2,1.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,1.0,7.142857142857143e-05,7.142857142857143e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,few,low,small,0,0,0
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,اكثر بنطلون مطلووووب 🫶😍 بلاطين التريند اللايكرا السكوش بس 25 شيقل 🔥 #size_S_M_L_XL #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,144,2,3,41.0,2.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,43.0,0.0030714285714285713,0.0029285714285714284,0.00014285714285714287,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,few,medium,small,0,0,1
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,قمصان ادم بالوان فخمة فقط ب 35 و3ب 100 شيقل 🔥 #size_S_M_L_XL #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,123,2,1,12.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,13.0,0.0009285714285714286,0.0008571428571428571,7.142857142857143e-05,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,1
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,#سعر_العرض50شيكل طقم كاجوال ناعم ومريح ✨,47,1,1,13.0,0.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,13.0,0.0009285714285714286,0.0009285714285714286,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,short,few,few,medium,small,0,0,0
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,بلاطين التريند اللايكرا زر فقط ب 25 شيقل 🔥 Sizes_S_M_L_XL# #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,2,1,2.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,2.0,0.00014285714285714287,0.00014285714285714287,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,low,small,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-01,0.0,Friday,5,reel,الجمال لا يتوقف في مابيلا ✨ الموديلات المميزة لإطلالة أنيقة ومناسبة لكل الأذواق. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,176,0,1,26.0,1.0,6600.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,27.0,0.00035064935064935067,0.00033766233766233767,1.2987012987012988e-05,0.08571428571428572,0.004090909090909091,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-03,0.0,Sunday,5,reel,الجمال لا يتوقف في مابيلا ✨ فستان سماوي أنيق بتطريز ناعم لإطلالة راقية ومميزة. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,174,0,1,31.0,1.0,2900.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,32.0,0.0004155844155844156,0.0004025974025974026,1.2987012987012988e-05,0.03766233766233766,0.011034482758620689,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-05,0.0,Tuesday,5,reel,الجمال لا يتوقف في مابيلا ✨ موديل أبيض بتفاصيل ناعمة وفخمة للمناسبات. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,165,0,1,10.0,0.0,3700.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,10.0,0.00012987012987012987,0.00012987012987012987,0.0,0.048051948051948054,0.002702702702702703,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-02,0.0,Saturday,5,reel,مجموعة خاصة بأرقى اختياراتكم ✨ موديل أبيض ناعم بتفاصيل أنيقة لإطلالة راقية. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,171,0,1,3.0,0.0,1600.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,3.0,3.896103896103896e-05,3.896103896103896e-05,0.0,0.02077922077922078,0.001875,2026-04-27/2026-05-03,0,1,night,long,none,few,low,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-07,0.0,Thursday,5,reel,مجموعة خاصة بأرقى اختياراتكم ✨ طقم زهري ناعم بتصميم أنيق للمناسبات. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,163,0,1,4.0,0.0,1200.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,4.0,5.194805194805195e-05,5.194805194805195e-05,0.0,0.015584415584415584,0.0033333333333333335,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-04,0.0,Monday,5,reel,Je n’ai pas changé (No Vengo Ni Voy) ✨ مجموعة خاصة بأرقى اختياراتكم من مابيلا. موديل مميز بتفاصيل راقية للمناسبات. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,166,0,1,1.0,0.0,403.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,1.0,1.2987012987012988e-05,1.2987012987012988e-05,0.0,0.005233766233766234,0.0024813895781637717,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-06,0.0,Wednesday,5,reel,وصل الكولكشن الجديد ✨ أجمل الموديلات وأجمل القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,165,0,3,35.0,1.0,9600.0,Arabic,True,True,0.0,True,False,False,True,0.0,,36.0,0.00046753246753246754,0.00045454545454545455,1.2987012987012988e-05,0.12467532467532468,0.00375,2026-05-04/2026-05-10,0,1,night,long,none,few,medium,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-02,0.0,Saturday,5,reel,وصل الكولكشن الجديد ✨ طقم Nassaba مميز وناعم من القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,170,0,3,18.0,0.0,7100.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,18.0,0.00023376623376623377,0.00023376623376623377,0.0,0.09220779220779221,0.0025352112676056337,2026-04-27/2026-05-03,0,1,night,long,none,few,low,large,0,0,0
Mabella - مابيلا,Fashion,77000.0,2026-05-07,0.0,Thursday,5,reel,وصل الكولكشن الجديد ✨✨ مابيلا بانتظاركم بأحدث الموديلات وأجمل القطع المميزة والمختلفة 😍✌️ تشكيلة جديدة تناسب كل الأذواق. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki. خدمة توصيل متوفرة لجميع المناطق 🚚,216,0,7,823.0,4.0,15000.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,1.0,,827.0,0.010740259740259741,0.010688311688311688,5.194805194805195e-05,0.19480519480519481,0.05513333333333333,2026-05-04/2026-05-10,0,1,night,long,none,many,high,large,1,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-05-02,0.0,Saturday,5,reel,"New collection .. 2026
Available now - Adam & Eve

🌸 ستايل راقي لكل مناسبة
✨ فستان قصير رسمي... خيارك الأمثل للأناقة الهادية
📍 متوفر الآن في آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",199,0,4,13.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,14.0,5.447470817120623e-05,5.0583657587548636e-05,3.891050583657587e-06,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-05-01,0.0,Friday,5,reel,"New collection .. ✨
Available now .. Adam & Eve

طقم يجمع بين الأناقة الكلاسيكية واللمسة العصرية تعطيلك حضور قوي وإطلالة واثقة بكل خطوة 🖤🤍
📍 متوفر الآن في فرع آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",217,0,5,11.0,2.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,13.0,5.0583657587548636e-05,4.280155642023346e-05,7.782101167315174e-06,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-11,0.0,Saturday,4,reel,"New collection .. ✨
Available now .. 2026

🔥😎 سبور صيفي ولا أروع
🌞 ترينجات خامات خفيفة تناسب حر الصيف
💯 أناقة + راحة = الاختيار المثالي
📍 متوفر الآن - في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",218,0,7,6.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,6.0,2.3346303501945526e-05,2.3346303501945526e-05,0.0,0.0,0.0,2026-04-06/2026-04-12,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-11,0.0,Saturday,4,reel,"New collection .. 💗
Available now .. 2026

🤍 اختاري الراحة بدون ما تتنازلي عن الأناقة
مجموعة تريننج سبور تناسب يومك بكل تفاصيله
📍 متوفر الآن في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",208,0,4,11.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,11.0,4.280155642023346e-05,4.280155642023346e-05,0.0,0.0,0.0,2026-04-06/2026-04-12,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-04,0.0,Saturday,4,reel,"New collection .. 🖤🤍
Available now .. 2026

✨ إطلالة تجمع بين الكلاسيك والأناقة
فستان بنقشة البولكا دوت الراقية تصميمه الواسع يعطي حضور مميز وأنوثة ما بتتنسي 🖤🤍
#Hijjawifashion #New #black #white #explore",204,5,5,9.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,0.0,,9.0,3.501945525291829e-05,3.501945525291829e-05,0.0,0.0,0.0,2026-03-30/2026-04-05,0,1,night,long,many,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-15,0.0,Sunday,3,reel,"Eid collection .. 🌙
Available now .. 2026

✨👖 ستايلك بالعيد يكمل مع بناطيل الجينز
قصّات عصرية وألوان بتناسب كل الإطلالات لتكوني دائماً واثقة ومميزة 🤍
🎀🌙 اختاري راحتك وأناقتك وخلي طلّتك بالعيد أبسط وأحلى
🌸 متوفرة بتشكيلة واسعة... مستنيينكم
🚚 خدمة التوصيل متاحة لجميع المناطق",273,0,8,5.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,True,False,True,0.0,,5.0,1.945525291828794e-05,1.945525291828794e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-14,0.0,Saturday,3,reel,"Eid collection .. 🌙
Available now .. 2026

✨🤍 لوك العيد الكاجوال الأنيق
جاكيت مع بنطلون جينز بيعطيك إطلالة مرتبة وعصرية تناسب زيارات العيد وطلعاته 🌙👖
🚚 خدمة التوصيل متاحة لجميع المناطق",184,0,6,11.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,True,False,True,0.0,,11.0,4.280155642023346e-05,4.280155642023346e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-13,0.0,Friday,3,reel,"Eid collection .. 🌙
Available now .. 2026

🤍 كل قطعة في بتحكي قصة فخامة
تألقي بإطلالة ناعمة وجذابة بكل خطوة
📍 متوفر الآن في نابلس - رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",192,0,4,8.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,8.0,3.11284046692607e-05,3.11284046692607e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-13,0.0,Friday,3,reel,"Eid collection .. 🌙
Available now .. 2026

💫 للبنات اللي بيعشقوا التميز والرقي
طقم أنيق بتصميم عصري يناسب كل مناسباتك
📍 متوفر الآن في فرع نابلس - رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",206,0,4,7.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,8.0,3.11284046692607e-05,2.7237354085603113e-05,3.891050583657587e-06,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0
